pattern_id,hmm_state,is_passive,suggestive_verbs,context,reasoning,output,cognitive_frame_id
ERICKSON_DIRECT_CONFRONTATION_PRESUPPOSITION,Rapport Building,False,,"{'topic': 'Confronting denial and uncovering hidden truth', 'tone_constraint': 'Firm, authoritative, and clinical yet observant', 'structural_constraint': 'Direct observation followed by a presuppositional question that bypasses the possibility of denial'}","먼저, 내담자의 의식적인 거짓말이나 부정(denial)을 즉각적으로 차단하기 위해 '나는 당신이 진실을 말하고 있다고 생각하지 않는다'는 직설적인 관찰을 던집니다. 이는 내담자의 심리적 균형을 일시적으로 흔드는 '패턴 중단(Pattern Interrupt)' 역할을 합니다. 그 직후, '무슨 일이 있었나?'라고 묻는 대신 '어떤 특이한 일이 있었나?'라는 강력한 전제(Presupposition)를 사용합니다. 이 질문은 사건의 발생 여부를 묻는 것이 아니라, 사건이 이미 발생했음을 기정사실화하고 그 내용이 무엇인지만을 묻습니다. 이를 통해 내담자의 뇌는 '부정할 것인가'를 고민하는 단계에서 '무엇을 말할 것인가'를 검색하는 단계로 강제 전환됩니다.","Robert, I don’t think you are telling the truth. What unusual thing happened last night?",4
ERICKSON_DIRECT_INQUIRY_UTILIZATION,Rapport Building,False,,"{'topic': 'Action regarding a found object', 'tone_constraint': 'Neutral, curious, and non-confrontational', 'structural_constraint': 'Direct interrogative focused on agency'}","Erickson uses direct questions not just for information, but to direct the client's attention to their own unconscious or semi-conscious actions. By asking 'What did you do,' he bypasses the 'why' (rationalization) and focuses on the 'how' (process). This specific inquiry about a mundane object (a wad of paper) serves to ground the session in physical reality while preparing the client for more complex psychological work. The phrasing is simple and lacks judgment, which prevents the client's ego-defense mechanisms from activating, allowing for a more honest and direct response.",What did you do with that wad of paper?,9
ERICKSON_UTILIZATION_GROUNDING,Rapport Building,False,,"{'topic': 'Transitioning from internal imagery to physical reality', 'tone_constraint': 'Direct, inquisitive, and grounding', 'structural_constraint': 'Short interrogative sentence focusing on a specific physical object'}","내담자인 로버트가 그림의 내용(내적 표상)을 설명하는 동안, 그는 트랜스 상태와 유사한 깊은 내면적 몰입 상태에 있습니다. 에릭슨은 이러한 내면의 작업을 단순히 관념적인 것으로 남겨두지 않고, 물리적 세계의 실체인 '종이'로 주의를 환기시킵니다. '그 종이로 무엇을 했습니까?'라는 질문은 세 가지 층위의 의도를 가집니다. 첫째, 내담자의 창작 행위가 현실에 미친 물리적 영향력을 확인하게 함으로써 자아 효능감을 강화합니다. 둘째, 내면의 시각적 이미지를 물리적 행동과 결합하여 경험을 '접지(Grounding)'시킵니다. 셋째, 이 질문은 내담자가 그 종이를 보관했는지, 버렸는지, 혹은 숨겼는지 등의 후속 행동을 통해 그의 무의식적 태도를 파악하려는 전략적 탐색입니다. 에릭슨은 매우 단순한 질문을 통해 내담자가 자신의 경험을 현실 속에서 어떻게 처리하고 있는지를 스스로 자각하게 만듭니다.",What did you do with the paper?,4
ERICKSON_DIRECT_CONFRONTATION,Rapport Building,False,,"{'topic': 'Seeking truth about a destructive act', 'tone_constraint': 'Firm, authoritative, and demanding', 'structural_constraint': 'Direct address followed by a clear command and an open-ended question'}","에릭슨은 때로 내담자의 저항을 뚫거나 심리적 책임을 명확히 하기 위해 극도로 직설적인 방식을 취합니다. 먼저 내담자의 이름을 불러 주의를 강력하게 고정시키고(Robert), 치료자의 의지를 명확히 표명하는 'I want the truth'라는 문장을 통해 정직함이 유일한 선택지인 것처럼 프레임을 형성합니다. 이어지는 질문은 단순히 사실 여부를 묻는 것이 아니라, 행위의 구체적인 과정(What did you do...)을 묘사하게 함으로써 내담자가 자신의 행동을 직면하게 만드는 심리적 압박과 통찰을 동시에 유도합니다.","Robert, I want the truth. What did you do with that piece of paper?",4
ERICKSON_UTILIZATION_VALIDATION,Rapport Building,False,,"{'topic': 'Admission of transgressive behavior (urinating on paper)', 'tone_constraint': 'Non-judgmental, reinforcing, calm, and accepting', 'structural_constraint': 'Direct acknowledgement of honesty, use of personal name for rapport anchoring'}","First, I must identify the most therapeutically useful element in this interaction. While the act of urinating on paper is the symptom, the act of admitting it is a sign of trust and ego-strength. My goal is to utilize this honesty to strengthen the rapport. By saying 'Thanks', I am providing immediate positive reinforcement for transparency. I intentionally avoid mentioning the 'paper' or the 'urine' to prevent triggering shame or defensive resistance. Instead, I focus entirely on 'the truth'. Using his name, 'Robert', at the end of the sentence serves as a subtle hypnotic anchor, linking his identity to the virtue of being truthful with me. This creates a safe psychological space where further disclosures can occur without fear of condemnation.","Thanks for telling me the truth, Robert.",2
ERICKSON_PERMISSIVE_INQUIRY,Rapport Building,False,,"{'topic': 'Weekend plans', 'tone_constraint': 'Casual, permissive, and non-directive', 'structural_constraint': 'Short interrogative sentence with a personal address'}","To engage the client's future-oriented thinking without triggering conscious resistance or the pressure to provide a 'correct' answer, I will use a permissive inquiry. By phrasing the question as 'Any particular plans,' I am providing a low-pressure environment where even 'no plans' is an acceptable response, yet the word 'particular' subtly nudges the unconscious to scan for specific interests or desires. Addressing the client by name ('Jerry') at the end of the sentence serves to anchor the question to his personal identity and reinforces the therapeutic rapport. This approach allows the client to lead the narrative while I remain a curious observer of his internal processes.","Any particular plans, Jerry?",9
ERICKSON_PRESUPPOSITION_UTILIZATION,Rapport Building,False,,"{'topic': 'Weekend planning in the absence of a specific individual', 'tone_constraint': 'Conversational, permissive, and subtly guiding', 'structural_constraint': 'Cause-and-effect framing using a presupposition'}","Jerry의 부재라는 외부 상황을 변화의 기점으로 활용하여 Robert의 주의를 자신의 욕구로 전환하도록 설계했습니다. 'Since'라는 연결어를 통해 특정 상황이 Robert의 선택권을 강화한다는 인과적 암시를 제공하고, 개방형 질문으로 무의식적인 선호가 자연스럽게 표출되도록 유도했습니다.","Since Jerry isn’t going to be here, what would you like to do for the weekend?",5
ERICKSON_FUTURE_PACING,Rapport Building,False,,"{'topic': 'Weekend plans and the application of therapeutic progress in daily life.', 'tone_constraint': 'Casual, expectant, and subtly demanding of internal search.', 'structural_constraint': 'A brief, open-ended interrogative sentence preceded by a conversational filler.'}","첫째, 'Well'이라는 감탄사를 사용하여 대화의 흐름을 전환하고 내담자의 주의를 현재의 상담실에서 다가올 미래의 시간선으로 부드럽게 이동시킨다. 둘째, 'what will you do?'라는 질문은 단순해 보이지만, 내담자에게 자신의 행동에 대한 주체성을 부여하며 무의식 속에 저장된 자원들을 어떻게 구체화할 것인지 스스로 탐색하게 만든다. 셋째, 구체적인 제안을 생략함으로써 내담자가 자신의 내면에서 답을 찾도록 강요하지 않으면서도 강력하게 유도하는 '최소한의 개입(Minimal Intervention)' 원칙을 적용한다. 이는 내담자가 주말이라는 특정 시간 동안 변화를 실천할 준비가 되었음을 전제로 깔고 있다.","Well, what will you do?",1
ERICKSON_FUTURE_PACING,Rapport Building,False,,"{'topic': 'Scheduling the next session with a client', 'tone_constraint': 'Authoritative, calm, and definitive', 'structural_constraint': 'Simple declarative sentence with precise temporal anchoring'}","에릭슨에게 있어 상담 종료와 다음 예약 설정은 단순한 행정 절차가 아니라 '미래 페이싱(Future Pacing)'의 도구입니다. 'All right'은 현재의 치료적 작업을 무의식에 통합하라는 암묵적 신호이며, 'I’ll see you again'이라는 확정적 미래 시제는 내담자가 다음 세션까지 생존하고 변화를 지속할 것이라는 강력한 전제(Presupposition)를 내포합니다. 구체적인 시간(월요일 오후 6시)을 명시함으로써 내담자의 무의식에 명확한 이정표를 심어주어, 상담실 밖에서도 치료적 프레임이 유지되도록 설계되었습니다.",All right. I’ll see you again on Monday at 6:00 p.m.,11
ERICKSON_DIRECT_SUGGESTION,Call to Action,False,,"{'topic': 'Catching a specific train', 'tone_constraint': 'Authoritative, simple, and direct', 'structural_constraint': 'Short imperative sentence'}","내담자가 치료적 변화를 위한 구체적인 행동 단계에 진입했을 때, 에릭슨은 불필요한 수식어를 배제하고 명확한 지시를 내립니다. 'Be sure'라는 표현은 내담자의 책임감을 일깨우는 동시에, 그 행동이 이미 결정된 필연적인 과정임을 암시합니다. 'that train'이라는 지시 형용사는 이전에 합의된 특정 대상을 지칭함으로써 내담자의 주의를 좁히고(narrowing of attention), 의심의 여지를 없앱니다. 이는 무의식이 지시를 단순하고 명료하게 수용하도록 돕는 전략적 단순성(Strategic Simplicity)을 반영합니다. 또한, 이 짧은 명령은 내담자의 의식적 저항이 개입할 틈을 주지 않고 즉각적인 실행을 유도합니다.",Be sure you catch that train.,10
ERICKSON_UTILIZATION_AND_PACING,Rapport Building,False,,"{'topic': 'Explaining the presence of a third party (secretary) in a clinical setting', 'tone_constraint': 'Professional, direct, authoritative, and reassuring', 'structural_constraint': ""Direct identification followed by a rhythmic repetition of 'everything' to emphasize total capture of information""}","먼저 비서의 신분을 명확히 밝혀 불필요한 의구심을 제거한다. 그 다음 '초과 근무(overtime)'라는 표현을 사용하여 내담자의 아들을 위해 특별한 노력을 기울이고 있다는 헌신적 태도를 암시한다. 마지막으로 '모든 것(everything)'이라는 단어를 세 번 반복하는 리드미컬한 구조를 사용하여, 이 공간에서 일어나는 모든 상호작용이 치료적으로 매우 중요하다는 사실을 무의식적으로 각인시킨다. 이는 내담자의 아버지로 하여금 자신의 발언에 더 신중하고 협조적인 태도를 갖게 만드는 최면적 효과를 노린 것이다.","Miss X is my secretary. She is working overtime on my work on your son. She is at present taking down in shorthand everything you say, everything I say, everything anybody else says.",5
