pattern_id,state,state_label,output
ERICKSON_ADJECTIVE_COUPLING,RAPPORT,Rapport Building (라포 형성기),"And you can add any adjective you want, in this case a ""deep breath."" The adjective ""deep"" is a sugg..."
ERICKSON_DISSOCIATIVE_ANALYSIS,RAPPORT,Rapport Building (라포 형성기),Yes. But those suggestions take Mrs. L far away from this room. They take her to some specific memor...
ERICKSON_TRUISM_AGREEMENT,RAPPORT,Rapport Building (라포 형성기),"Given what goes just before, why shouldn't she like this world very much? You're not telling her to ..."
ERICKSON_INDIRECT_SUGGESTION,ACTION,Call to Action (행동 촉구기),"""You can concentrate,"" is a statement of fact, it is not a command. If I say, ""You can,"" it implies,..."
ERICKSON_INDIRECT_SUGGESTION,ACTION,Call to Action (행동 촉구기),Yes. 'Times when you really need.' What times? You're naturally going to have some memories of some ...
ERICKSON_REFRAMING_GOAL,RAPPORT,Rapport Building (라포 형성기),"Self-exploratory and yet not for the purpose of seeking names, etc., but for seeking serenity...."
ERICKSON_RECAPITULATION_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),I would like to have you do today what you did yesterday. You can make your own count from 1 to 20. ...
ERICKSON_UTILIZATION_REFRAME,RAPPORT,Rapport Building (라포 형성기),The baby crying out there was not present when I worked with Mrs. L previously. Therefore she had be...
ERICKSON_UNCONSCIOUS_TRUST,RAPPORT,Rapport Building (라포 형성기),"I gave her enough credit to know what I meant by ""change.""..."
ERICKSON_RHETORICAL_PRESUPPOSITION,RAPPORT,Rapport Building (라포 형성기),What woman wouldn't?...
ERICKSON_TRUISM_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),That's one thing people don't know about themselves. They don't know they can lose the ability to st...
ERICKSON_TRANCE_INDUCTION,RAPPORT,Rapport Building (라포 형성기),You can have the experience of being all alone with only a voice. My voice. And soon you won't even ...
ERICKSON_UTILIZATION_RESISTANCE,RESISTANCE,Resistance Bypassing (저항 우회기),"내담자들은 흔히 '내 손은 절대 얼굴로 올라오지 않을 거예요!'라고 반응하곤 하죠. 하지만 그들이 무엇을 하든, 결국 손은 얼굴에 닿게 되어 있습니다. 거기에는 지속적인 위협이 존..."
ERICKSON_TRUISM_DISSOCIATION,RAPPORT,Rapport Building (라포 형성기),You don't know when you're going to change your rate of breathing....
ERICKSON_UNCONSCIOUS_VALIDATION,RAPPORT,Rapport Building (라포 형성기),"I would like you to learn that no matter what any person believes, your belief, your unconscious bel..."
ERICKSON_TRUISM_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),"In the course of living from infancy on, you acquired knowledge, but you could not keep all that kno..."
ERICKSON_TRUISM_DISSOCIATION,RAPPORT,Rapport Building (라포 형성기),And many times in the past you have been able to hear something and to forget it immediately. It is ...
ERICKSON_TRUISM_FUTURE_PACING,RAPPORT,Rapport Building (라포 형성기),Months later you can meet Mrs. Jones on the street and spontaneously call her by her name. You don't...
ERICKSON_REFRAMING_NORMALIZATION,RAPPORT,Rapport Building (라포 형성기),Yes. It's just called hypersuggestibility....
ERICKSON_INDUCTION_DEEPENING,RAPPORT,Rapport Building (라포 형성기),"As soon as you know only you and I, or you and my voice are here, your right hand will descend to yo..."
ERICKSON_ANALOGY_TRUISM,RAPPORT,Rapport Building (라포 형성기),A parallel with ordinary behavior is when you eat or drink until you are satisfied. You will know wh...
ERICKSON_TRUISM_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),Yes. I'm not telling her to ignore the presence of others in the room. No one can do that. But you c...
ERICKSON_AMBIGUITY_AND_RAPPORT,RAPPORT,Rapport Building (라포 형성기),Tell us what you think we've experienced....
ERICKSON_AWARENESS_TEST,RAPPORT,Rapport Building (라포 형성기),"Do you hear your daughter? How do you feel about that? Does it distress you? That's an odd feeling, ..."
ERICKSON_REFRAMING_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),"It's a nice thing to learn because it will teach you objectivity, which will enable you to do right ..."
ERICKSON_TRANCE_VALIDATION,RAPPORT,Rapport Building (라포 형성기),"The fact that she still is ""comfortable"" and does not want to bother helping her crying daughter als..."
ERICKSON_TRUISM_DISSOCIATION,RAPPORT,Rapport Building (라포 형성기),"An altered state, and she knows it! A person in trance doesn't feel certain things that are appropri..."
ERICKSON_UTILIZATION_AND_REFRAMING,RAPPORT,Rapport Building (라포 형성기),"Yes. Her verbal statement means: I know the baby should be attended to, but I don't feel like it; th..."
ERICKSON_TRUISM_OBSERVATION,RAPPORT,Rapport Building (라포 형성기),There is a limitation of what would normally be spontaneous behavior....
ERICKSON_DOUBLE_BIND_CONFUSION,RESISTANCE,Resistance Bypassing (저항 우회기),"You really think you are awake, don't you? That's right, you don't...."
ERICKSON_VALIDATION_META,RAPPORT,Rapport Building (라포 형성기),Yes. I'm proving the trance exists....
ERICKSON_WAKING_TRANCE_TEST,RAPPORT,Rapport Building (라포 형성기),"Who is here? Who else? Is your daughter's voice here? That's a nice sound, isn't it? How do you feel..."
ERICKSON_LITERALISM_TEST,RAPPORT,Rapport Building (라포 형성기),What am I doing? Anything else? Anything else? And how are you seeing me?...
ERICKSON_SENSORY_DISSOCIATION,RAPPORT,Rapport Building (라포 형성기),Can you look and not see?...
ERICKSON_INDIRECT_SUGGESTION_DISSOCIATION,ACTION,Call to Action (행동 촉구기),And we can be all alone here. (Pause) Or someone named S can join us....
ERICKSON_PHYSIOLOGICAL_LINKING,RAPPORT,Rapport Building (라포 형성기),And to take a deep breath at the count of 20....
ERICKSON_PRESUPPOSITION,RAPPORT,Rapport Building (라포 형성기),What change do you notice in her?...
ERICKSON_OPEN_INQUIRY,RAPPORT,Rapport Building (라포 형성기),What else do you notice?...
ERICKSON_DISSOCIATION_INDIRECT,RAPPORT,Rapport Building (라포 형성기),Do you think she knows her hands are there?...
ERICKSON_UTILIZATION_DISPLACEMENT,RAPPORT,Rapport Building (라포 형성기),I've had subjects determined not to go into a trance even though they volunteered. I let them expres...
ERICKSON_OPEN_DEFINITION,RAPPORT,Rapport Building (라포 형성기),"They now want a trance, but it's not been defined necessarily as trance in another...."
ERICKSON_REFRAMING_DISSOCIATION,RAPPORT,Rapport Building (라포 형성기),"Oh, yes. Her resistance isn't toward me or toward learning. She just doesn't quite trust her unconsc..."
ERICKSON_REFRAMING,RAPPORT,Rapport Building (라포 형성기),To make sure....
ERICKSON_PERMISSIVE_IGNORANCE,RAPPORT,Rapport Building (라포 형성기),You don't need to know where your hands are. S doesn't need to know where hers are....
ERICKSON_EGO_RELAXATION_TRUISM,RAPPORT,Rapport Building (라포 형성기),When driving a car you don't always have to have your foot on the brake. You don't need your best dr...
ERICKSON_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),By using established learning patterns....
ERICKSON_VISUAL_HALLUCINATION_INDUCTION,RAPPORT,Rapport Building (라포 형성기),And in some way I want you to see someone who is someone between you and me whom you haven't seen in...
ERICKSON_HALLUCINATION_VALIDATION,RAPPORT,Rapport Building (라포 형성기),Who is John?...
ERICKSON_HALLUCINATION_ENGAGEMENT,RAPPORT,Rapport Building (라포 형성기),Now speak to him....
ERICKSON_UTILIZATION_CHARACTER,RAPPORT,Rapport Building (라포 형성기),"She is a very good subject. She is a very gentle, soft personality, simple and uncomplicated. Such a..."
ERICKSON_DIRECT_ATTENTION,RAPPORT,Rapport Building (라포 형성기),Now listen to what I say carefully and really understand what I say....
ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION,RAPPORT,Rapport Building (라포 형성기),"""정말로 이해하겠습니까?""라는 말의 진짜 의미는, 당신의 의식적인 이해를 불신하라는 뜻입니다...."
ERICKSON_LINGUISTIC_PRESUPPOSITION,RAPPORT,Rapport Building (라포 형성기),"That's right! ""Do you really understand!"" implies a strong doubt. To say, ""And you will really under..."
ERICKSON_RATIFICATION_PRESUPPOSITION,RAPPORT,Rapport Building (라포 형성기),"Why did John just leave! He did, you know...."
ERICKSON_RATIFICATION_PRESUPPOSITION,RAPPORT,Rapport Building (라포 형성기),Where was he sitting!...
ERICKSON_INDIRECT_SUGGESTION,ACTION,Call to Action (행동 촉구기),Can you look over in the direction of the place where he was sitting!...
ERICKSON_SENSORY_SPECIFICITY,RAPPORT,Rapport Building (라포 형성기),What kind of chair was he sitting on?...
ERICKSON_SUBJECTIVE_ESTIMATION,RAPPORT,Rapport Building (라포 형성기),Tell me when you think he left....
ERICKSON_ASSESSMENT_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),Was he willing to go?...
ERICKSON_PRESUPPOSITION_INQUIRY,RAPPORT,Rapport Building (라포 형성기),Why was he willing to go?...
ERICKSON_RATIFICATION,RAPPORT,Rapport Building (라포 형성기),Did you enjoy seeing him?...
ERICKSON_LOGICAL_TRUISM,RAPPORT,Rapport Building (라포 형성기),I'm emphasizing John was here. He had to be here in order to leave....
ERICKSON_TRUISM_RATIFICATION,RAPPORT,Rapport Building (라포 형성기),Yes. He can't leave unless he has been here....
ERICKSON_UTILIZATION_STRATEGY,RAPPORT,Rapport Building (라포 형성기),Yes. But you're making her affirm he was here....
ERICKSON_INTERROGATIVE_FOCUS,RAPPORT,Rapport Building (라포 형성기),"The patient needs help, and he does not know where to look, so I'd better focus his looking with a q..."
ERICKSON_VISUALIZATION_PROMPT,RAPPORT,Rapport Building (라포 형성기),Is there anyone else you would like to see that you haven't seen for a long time?...
ERICKSON_MINIMAL_CUE,RAPPORT,Rapport Building (라포 형성기),Who?...
ERICKSON_UTILIZATION_DISSOCIATION,RAPPORT,Rapport Building (라포 형성기),"Your French is rusty, L. How come this person says some English words?..."
ERICKSON_REASSURANCE_TRUISM,RAPPORT,Rapport Building (라포 형성기),"Everything is fine, L. Very, very fine...."
ERICKSON_PERMISSIVE_TAG,RAPPORT,Rapport Building (라포 형성기),"I want you to feel very pleased within yourself, would you?..."
ERICKSON_UTILIZATION,RAPPORT,Rapport Building (라포 형성기),"Yes, this difficulty is a good example of that...."
ERICKSON_ATTENTION_FIXATION,RAPPORT,Rapport Building (라포 형성기),Now listen to my words very carefully. Listen to them very carefully and understand them....
ERICKSON_TEMPORAL_SHIFT,RAPPORT,Rapport Building (라포 형성기),Do you think A will propose?...
ERICKSON_OPEN_INQUIRY,RAPPORT,Rapport Building (라포 형성기),What makes you think so?...
ERICKSON_CHALLENGE_LOGIC,RAPPORT,Rapport Building (라포 형성기),"Yes. And here again when I say, ""What makes you think so?""..."
ERICKSON_DIRECT_SUGGESTION,ACTION,Call to Action (행동 촉구기),"Close your eyes,..."
ERICKSON_CONFUSION_RATIFICATION,RESISTANCE,Resistance Bypassing (저항 우회기),You take them by surprise. They think you've made a mistake. And then they find as you count up towa...
ERICKSON_VALIDATION_NORMALIZATION,RAPPORT,Rapport Building (라포 형성기),"Yes. I've had patients tell me ""that was an awful jerk when you reversed the count.""..."
ERICKSON_SUBJECTIVE_VALIDATION,RAPPORT,Rapport Building (라포 형성기),That's their subjective proof of trance—not mine....
ERICKSON_PRESUPPOSITION_YES_SET,RAPPORT,Rapport Building (라포 형성기),Are you ready to begin work?...
ERICKSON_OPEN_EXPECTATION,RAPPORT,Rapport Building (라포 형성기),What do you think we will do?...
ERICKSON_MINIMAL_CUE,RAPPORT,Rapport Building (라포 형성기),You don't?...
ERICKSON_OBSERVATION_INQUIRY,RAPPORT,Rapport Building (라포 형성기),What is S doing?...
ERICKSON_PROVOCATIVE_INQUIRY,RAPPORT,Rapport Building (라포 형성기),Have you or I bored her that much?...
ERICKSON_INDIRECT_VALIDATION,RAPPORT,Rapport Building (라포 형성기),Is she asleep?...
ERICKSON_PROCESS_MONITORING,RAPPORT,Rapport Building (라포 형성기),Is her sleep stopping?...
ERICKSON_INTERROGATIVE_SUGGESTION,ACTION,Call to Action (행동 촉구기),Go far away?...
ERICKSON_DISSOCIATION,RAPPORT,Rapport Building (라포 형성기),Very far away....
ERICKSON_DIRECT_AUTHORITY,RAPPORT,Rapport Building (라포 형성기),You use a direct authoritative suggestion in this situation where you see a patient in an uncertain ...
ERICKSON_PRESUPPOSITION_UNCONSCIOUS,RAPPORT,Rapport Building (라포 형성기),Have we done anything to you of which you are unaware?...
ERICKSON_TEMPORAL_MARKING,RAPPORT,Rapport Building (라포 형성기),Are you sure now?...
ERICKSON_IDEOMOTOR_SIGNALING,RAPPORT,Rapport Building (라포 형성기),Have you ever seen a dispute between the conscious and unconscious mind? Now watch your right hand. ...
ERICKSON_INDIRECT_SUGGESTION,ACTION,Call to Action (행동 촉구기),"Now, have I done a great deal with you this morning?..."
ERICKSON_PRECISION_INQUIRY,RAPPORT,Rapport Building (라포 형성기),How much?...
ERICKSON_INTERROGATIVE_SUGGESTION,ACTION,Call to Action (행동 촉구기),Do I know anything about you that I didn't know before?...
ERICKSON_CONFUSION_INTERROGATIVE,RESISTANCE,Resistance Bypassing (저항 우회기),What?...
ERICKSON_OPEN_INQUIRY,RAPPORT,Rapport Building (라포 형성기),Could you tell me more?...
ERICKSON_SPECIFICITY_INQUIRY,RAPPORT,Rapport Building (라포 형성기),When?...
ERICKSON_PRESUPPOSITION_INTERROGATIVE,RAPPORT,Rapport Building (라포 형성기),Can you tell me more than before?...
ERICKSON_IDEOMOTOR_AWARENESS,RAPPORT,Rapport Building (라포 형성기),What is your hand doing?...
ERICKSON_PATTERN_INTERRUPT,RESISTANCE,Resistance Bypassing (저항 우회기),What?...
ERICKSON_IDEOMOTOR_CHALLENGE,RAPPORT,Rapport Building (라포 형성기),왜일까요?...
ERICKSON_DISSOCIATION,RAPPORT,Rapport Building (라포 형성기),Do you believe yourself or your hand?...
ERICKSON_DISSOCIATION_AMNESIA,RAPPORT,Rapport Building (라포 형성기),Have you forgotten what I did with you? Consciously forgotten?...
ERICKSON_TRUISM_YES_SET,RAPPORT,Rapport Building (라포 형성기),Did you see anybody here in the office today?...
ERICKSON_MINIMAL_PROMPT,RAPPORT,Rapport Building (라포 형성기),Anybody else?...
